observation_id,signal_id,observed_at,views,likes,comments,shares,saves,search_rank,trend_rank,velocity_1h,velocity_6h,sentiment_th,comment_themes_th,raw_snapshot_json,observer_agent
obs-gt-th-การเมือง-9c2c1b5f-20260605180945,gt-th-การเมือง-9c2c1b5f,2026-06-05T18:09:45+07:00,,,,,,4,4,5000+,5000+,unknown,source trend: การเมือง,"{""platform"": ""google_trends"", ""source_type"": ""social_search_trend"", ""geo"": ""TH"", ""rank"": 4, ""title"": ""การเมือง"", ""pub_date"": ""Thu, 4 Jun 2026 21:20:00 -0700"", ""traffic"": ""5000+"", ""source_url"": ""https://www.thaipbs.or.th/news/content/506733"", ""source_names"": [""Thai PBS"", ""Thairath.co.th"", ""ผู้จัดการออนไลน์""], ""related_titles"": [""ปลัด ยธ.คาดกระบวนการปล่อยตัว \""ทักษิณ\"" เสร็จสิ้น มิ.ย.นี้"", ""กระบวนการปล่อยตัว “ทักษิณ” เสร็จสิ้น มิ.ย.นี้ มีผู้ได้รับพระราชทานอภัยโทษ 1 หมื่นคน"", ""นายกฯ ชี้ \""แม้ว\"" พ้นโทษไม่ต้องกังวลมีอิทธิพลเหนือรบ. เชื่อวางมือการเมืองจริง ไร้ปัญหาถอนร่างพท.แก้รธน.""], ""engagement"": {}, ""demand_window"": ""4-48h"", ""observer_agent"": ""social_media_scanner_google_trends"", ""virality_evidence"": ""Google Trends RSS geo=TH rank=4 approx_traffic=5000+"", ""report_label"": ""TH #4""}",social_media_scanner_google_trends
obs-gt-th-scratch-ffdf8c66-20260605180945,gt-th-scratch-ffdf8c66,2026-06-05T18:09:45+07:00,,,,,,5,5,1000+,1000+,unknown,source trend: scratch,"{""platform"": ""google_trends"", ""source_type"": ""social_search_trend"", ""geo"": ""TH"", ""rank"": 5, ""title"": ""scratch"", ""pub_date"": ""Thu, 4 Jun 2026 20:20:00 -0700"", ""traffic"": ""1000+"", ""source_url"": ""https://fox59.com/indiana-news/hoosier-lottery-pulls-space-invaders-scratch-off-over-technical-issue/"", ""source_names"": [""Fox 59"", ""USA Today"", ""WSBT""], ""related_titles"": [""Hoosier Lottery pulls Space Invaders scratch-off over ‘technical issue’"", ""Scratch-off players thought they won big. There was a 'technical issue'"", ""Hoosier Lottery pauses Space Invaders Scratch-off due to 'technical issues'""], ""engagement"": {}, ""demand_window"": ""4-48h"", ""observer_agent"": ""social_media_scanner_google_trends"", ""virality_evidence"": ""Google Trends RSS geo=TH rank=5 approx_traffic=1000+"", ""report_label"": ""TH #5""}",social_media_scanner_google_trends
obs-gt-us-melanie-hyer-doral-5dc14684-20260605180945,gt-us-melanie-hyer-doral-5dc14684,2026-06-05T18:09:45+07:00,,,,,,1,1,200+,200+,unknown,source trend: melanie hyer doral,"{""platform"": ""google_trends"", ""source_type"": ""social_search_trend"", ""geo"": ""US"", ""rank"": 1, ""title"": ""melanie hyer doral"", ""pub_date"": ""Fri, 5 Jun 2026 03:50:00 -0700"", ""traffic"": ""200+"", ""source_url"": ""https://www.nbcmiami.com/news/local/doral-isles-murder-suicide-family/3817093/"", ""source_names"": [""NBC 6 South Florida"", ""People.com"", ""New York Post""], ""related_titles"": [""Father killed daughters and prominent realtor before killing himself, officials say"", ""Fla. Realtor and Two Daughters Killed by Her Ex-Husband in Apparent Murder-Suicide"", ""Florida dad killed daughters and prominent realtor before killing himself, officials confirm""], ""engagement"": {}, ""demand_window"": ""24-72h"", ""observer_agent"": ""social_media_scanner_google_trends"", ""virality_evidence"": ""Google Trends RSS geo=US rank=1 approx_traffic=200+"", ""report_label"": ""US #1""}",social_media_scanner_google_trends
obs-gt-us-england-vs-new-zealand-b972350b-20260605180945,gt-us-england-vs-new-zealand-b972350b,2026-06-05T18:09:45+07:00,,,,,,2,2,200+,200+,unknown,source trend: england vs new zealand,"{""platform"": ""google_trends"", ""source_type"": ""social_search_trend"", ""geo"": ""US"", ""rank"": 2, ""title"": ""england vs new zealand"", ""pub_date"": ""Fri, 5 Jun 2026 03:50:00 -0700"", ""traffic"": ""200+"", ""source_url"": ""https://www.bbc.com/sport/cricket/articles/cevpvx108l9o"", ""source_names"": [""BBC"", ""The Guardian"", ""Sky Sports""], ""related_titles"": [""England vs New Zealand: Ollie Robinson's road to redemption has perfect start at Lord's"", ""England v New Zealand: first men’s cricket Test, day two – live"", ""Score summary - England vs New Zealand, first Test, Lord's""], ""engagement"": {}, ""demand_window"": ""24-72h"", ""observer_agent"": ""social_media_scanner_google_trends"", ""virality_evidence"": ""Google Trends RSS geo=US rank=2 approx_traffic=200+"", ""report_label"": ""US #2""}",social_media_scanner_google_trends
obs-gt-us-taylah-preston-bdfc6139-20260605180945,gt-us-taylah-preston-bdfc6139,2026-06-05T18:09:45+07:00,,,,,,3,3,100+,100+,unknown,source trend: taylah preston,"{""platform"": ""google_trends"", ""source_type"": ""social_search_trend"", ""geo"": ""US"", ""rank"": 3, ""title"": ""taylah preston"", ""pub_date"": ""Fri, 5 Jun 2026 03:50:00 -0700"", ""traffic"": ""100+"", ""source_url"": ""https://www.sportytrader.com/us/picks/taylah-preston-ashlyn-krueger-353188/"", ""source_names"": [""SportyTrader""], ""related_titles"": [""Taylah Preston vs Ashlyn Krueger Prediction & Picks - WTA 125K Birmingham, Great Britain Women Singles""], ""engagement"": {}, ""demand_window"": ""24-72h"", ""observer_agent"": ""social_media_scanner_google_trends"", ""virality_evidence"": ""Google Trends RSS geo=US rank=3 approx_traffic=100+"", ""report_label"": ""US #3""}",social_media_scanner_google_trends
obs-gt-us-sharon-stone-ex-husband-43e23940-20260605180945,gt-us-sharon-stone-ex-husband-43e23940,2026-06-05T18:09:45+07:00,,,,,,4,4,100+,100+,unknown,source trend: sharon stone ex husband,"{""platform"": ""google_trends"", ""source_type"": ""social_search_trend"", ""geo"": ""US"", ""rank"": 4, ""title"": ""sharon stone ex husband"", ""pub_date"": ""Fri, 5 Jun 2026 03:40:00 -0700"", ""traffic"": ""100+"", ""source_url"": ""https://www.yahoo.com/entertainment/celebrity/articles/sharon-stone-says-marriage-ended-165956982.html"", ""source_names"": [""Yahoo"", ""BuzzFeed"", ""InStyle""], ""related_titles"": [""Sharon Stone says marriage ended when husband walked out over her decision to get a mastectomy"", ""Sharon Stone's Husband Stormed Out Over Her Mastectomy Decision, And Women Everywhere Share Her Pain"", ""Sharon Stone Reveals That She Was Misdiagnosed With Breast Cancer and Got Unnecessary Surgery""], ""engagement"": {}, ""demand_window"": ""24-72h"", ""observer_agent"": ""social_media_scanner_google_trends"", ""virality_evidence"": ""Google Trends RSS geo=US rank=4 approx_traffic=100+"", ""report_label"": ""US #4""}",social_media_scanner_google_trends
obs-gt-us-peco-280bb3fd-20260605180945,gt-us-peco-280bb3fd,2026-06-05T18:09:45+07:00,,,,,,5,5,100+,100+,unknown,source trend: peco,"{""platform"": ""google_trends"", ""source_type"": ""social_search_trend"", ""geo"": ""US"", ""rank"": 5, ""title"": ""peco"", ""pub_date"": ""Fri, 5 Jun 2026 03:40:00 -0700"", ""traffic"": ""100+"", ""source_url"": ""https://www.wtae.com/article/energy-costs-spike-pennsylvania/71463180"", ""source_names"": [""WTAE"", ""AOL.com"", ""Franklin County Free Press""], ""related_titles"": [""Residents, businesses voice concern as energy costs spike throughout Pennsylvania"", ""Electric rates expected to change across PA"", ""Williams, Topper, House Republicans Push Ratepayer Protection Plan as Electricity Prices Climb""], ""engagement"": {}, ""demand_window"": ""24-72h"", ""observer_agent"": ""social_media_scanner_google_trends"", ""virality_evidence"": ""Google Trends RSS geo=US rank=5 approx_traffic=100+"", ""report_label"": ""US #5""}",social_media_scanner_google_trends
obs-gt-th-ฮุน-เซน-a0e70e86-20260605181010,gt-th-ฮุน-เซน-a0e70e86,2026-06-05T18:10:10+07:00,,,,,,1,1,200+,200+,unknown,source trend: ฮุน เซน,"{""platform"": ""google_trends"", ""source_type"": ""social_search_trend"", ""geo"": ""TH"", ""rank"": 1, ""title"": ""ฮุน เซน"", ""pub_date"": ""Fri, 5 Jun 2026 03:40:00 -0700"", ""traffic"": ""200+"", ""source_url"": ""https://www.thaipost.net/hi-light/1008957/"", ""source_names"": [""Thaipost.net"", ""Thairath.co.th"", ""Thai PBS""], ""related_titles"": [""นายกฯ มอบ 'สีหศักดิ์' ตัวแทนไทยเข้ากระบวนการ UNCLOS กร้าวปิดประตูคุย JBC-GBC"", ""“อนุทิน” มอบ “สีหศักดิ์” คุย UNCLOS ไม่กังวลกัมพูชาช่วงชิงพื้นที่เวทีโลก"", ""ไทย-กัมพูชา เห็นต่างเจรจาประนอมภาคบังคับ?""], ""engagement"": {}, ""demand_window"": ""4-48h"", ""observer_agent"": ""social_media_scanner_google_trends"", ""virality_evidence"": ""Google Trends RSS geo=TH rank=1 approx_traffic=200+"", ""report_label"": ""TH #1""}",social_media_scanner_google_trends
obs-gt-th-ศาล-621a34f8-20260605181010,gt-th-ศาล-621a34f8,2026-06-05T18:10:10+07:00,,,,,,2,2,1000+,1000+,unknown,source trend: ศาล,"{""platform"": ""google_trends"", ""source_type"": ""social_search_trend"", ""geo"": ""TH"", ""rank"": 2, ""title"": ""ศาล"", ""pub_date"": ""Fri, 5 Jun 2026 02:30:00 -0700"", ""traffic"": ""1000+"", ""source_url"": ""https://www.thaipbs.or.th/news/content/506716"", ""source_names"": [""Thai PBS"", ""Thairath.co.th"", ""Ch7.com""], ""related_titles"": [""“ปกรณ์” ชี้ ศร.เรียกผู้เชี่ยวชาญให้ความเห็นปม พ.ร.ก.กู้เงินเป็นเรื่องปกติ"", ""“ธนกร” แนะวงเงินกู้ 2 แสนล้านสำหรับลงทุนด้านเปลี่ยนผ่านพลังงาน ต้องโปร่งใส คุ้มค่า"", ""อภิสิทธิ์ จี้ทบทวนใหม่ เงื่อนไขบัตรคนจน ตัดสิทธิพ่อแม่ ชี้ รัฐเข้มงวดผิดทาง""], ""engagement"": {}, ""demand_window"": ""4-48h"", ""observer_agent"": ""social_media_scanner_google_trends"", ""virality_evidence"": ""Google Trends RSS geo=TH rank=2 approx_traffic=1000+"", ""report_label"": ""TH #2""}",social_media_scanner_google_trends
obs-gt-th-ราคาทอง-1-บาท-วันนี้-584ec118-20260605181010,gt-th-ราคาทอง-1-บาท-วันนี้-584ec118,2026-06-05T18:10:10+07:00,,,,,,3,3,5000+,5000+,unknown,source trend: ราคาทอง 1 บาท วันนี้,"{""platform"": ""google_trends"", ""source_type"": ""social_search_trend"", ""geo"": ""TH"", ""rank"": 3, ""title"": ""ราคาทอง 1 บาท วันนี้"", ""pub_date"": ""Fri, 5 Jun 2026 00:30:00 -0700"", ""traffic"": ""5000+"", ""source_url"": ""https://www.thairath.co.th/news/society/2937521"", ""source_names"": [""Thairath.co.th"", ""LINE TODAY"", ""Ch7.com""], ""related_titles"": [""ราคาทอง 1 บาทวันนี้ 5 มิถุนายน 2569 อัปเดตล่าสุด ทองคำแท่ง-ทองรูปพรรณ ขยับกี่บาท"", ""ทองคำปิดตลาดขยับขึ้น 100 บาท ลุ้นผลเจรจาตะวันออกกลาง-ข้อมูลแรงงานสหรัฐฯ | การเงินธนาคาร"", ""ราคาทองเปิดตลาด ราคาทองปรับลง 250 ขายออกที่บาทละ 68,850 บาท""], ""engagement"": {}, ""demand_window"": ""4-48h"", ""observer_agent"": ""social_media_scanner_google_trends"", ""virality_evidence"": ""Google Trends RSS geo=TH rank=3 approx_traffic=5000+"", ""report_label"": ""TH #3""}",social_media_scanner_google_trends
obs-gt-th-การเมือง-9c2c1b5f-20260605181010,gt-th-การเมือง-9c2c1b5f,2026-06-05T18:10:10+07:00,,,,,,4,4,5000+,5000+,unknown,source trend: การเมือง,"{""platform"": ""google_trends"", ""source_type"": ""social_search_trend"", ""geo"": ""TH"", ""rank"": 4, ""title"": ""การเมือง"", ""pub_date"": ""Thu, 4 Jun 2026 21:20:00 -0700"", ""traffic"": ""5000+"", ""source_url"": ""https://www.thaipbs.or.th/news/content/506733"", ""source_names"": [""Thai PBS"", ""Thairath.co.th"", ""ผู้จัดการออนไลน์""], ""related_titles"": [""ปลัด ยธ.คาดกระบวนการปล่อยตัว \""ทักษิณ\"" เสร็จสิ้น มิ.ย.นี้"", ""กระบวนการปล่อยตัว “ทักษิณ” เสร็จสิ้น มิ.ย.นี้ มีผู้ได้รับพระราชทานอภัยโทษ 1 หมื่นคน"", ""นายกฯ ชี้ \""แม้ว\"" พ้นโทษไม่ต้องกังวลมีอิทธิพลเหนือรบ. เชื่อวางมือการเมืองจริง ไร้ปัญหาถอนร่างพท.แก้รธน.""], ""engagement"": {}, ""demand_window"": ""4-48h"", ""observer_agent"": ""social_media_scanner_google_trends"", ""virality_evidence"": ""Google Trends RSS geo=TH rank=4 approx_traffic=5000+"", ""report_label"": ""TH #4""}",social_media_scanner_google_trends
obs-gt-th-scratch-ffdf8c66-20260605181010,gt-th-scratch-ffdf8c66,2026-06-05T18:10:10+07:00,,,,,,5,5,1000+,1000+,unknown,source trend: scratch,"{""platform"": ""google_trends"", ""source_type"": ""social_search_trend"", ""geo"": ""TH"", ""rank"": 5, ""title"": ""scratch"", ""pub_date"": ""Thu, 4 Jun 2026 20:20:00 -0700"", ""traffic"": ""1000+"", ""source_url"": ""https://fox59.com/indiana-news/hoosier-lottery-pulls-space-invaders-scratch-off-over-technical-issue/"", ""source_names"": [""Fox 59"", ""USA Today"", ""WSBT""], ""related_titles"": [""Hoosier Lottery pulls Space Invaders scratch-off over ‘technical issue’"", ""Scratch-off players thought they won big. There was a 'technical issue'"", ""Hoosier Lottery pauses Space Invaders Scratch-off due to 'technical issues'""], ""engagement"": {}, ""demand_window"": ""4-48h"", ""observer_agent"": ""social_media_scanner_google_trends"", ""virality_evidence"": ""Google Trends RSS geo=TH rank=5 approx_traffic=1000+"", ""report_label"": ""TH #5""}",social_media_scanner_google_trends
obs-gt-th-เม็กซิโก-พบ-เซอร์เบีย-f215860c-20260605181010,gt-th-เม็กซิโก-พบ-เซอร์เบีย-f215860c,2026-06-05T18:10:10+07:00,,,,,,6,6,500+,500+,unknown,source trend: เม็กซิโก พบ เซอร์เบีย,"{""platform"": ""google_trends"", ""source_type"": ""social_search_trend"", ""geo"": ""TH"", ""rank"": 6, ""title"": ""เม็กซิโก พบ เซอร์เบีย"", ""pub_date"": ""Thu, 4 Jun 2026 18:50:00 -0700"", ""traffic"": ""500+"", ""source_url"": ""https://www.espn.com/soccer/story/_/id/48971934/mexico-earn-dominant-5-1-victory-world-cup-sendoff-match"", ""source_names"": [""ESPN"", ""BBC"", ""Goal.com""], ""related_titles"": [""Mexico earn dominant 5-1 victory in World Cup sendoff match"", ""Mexico vs Serbia: Friendlies stats & head-to-head"", ""How to watch today's Mexico vs Serbia Friendly game for FREE: Live stream, TV channel, and start time""], ""engagement"": {}, ""demand_window"": ""4-48h"", ""observer_agent"": ""social_media_scanner_google_trends"", ""virality_evidence"": ""Google Trends RSS geo=TH rank=6 approx_traffic=500+"", ""report_label"": ""TH #6""}",social_media_scanner_google_trends
obs-gt-th-บางจาก-คอร์ปอเรชั่น-aa76bca3-20260605181010,gt-th-บางจาก-คอร์ปอเรชั่น-aa76bca3,2026-06-05T18:10:10+07:00,,,,,,7,7,100+,100+,unknown,source trend: บางจาก คอร์ปอเรชั่น,"{""platform"": ""google_trends"", ""source_type"": ""social_search_trend"", ""geo"": ""TH"", ""rank"": 7, ""title"": ""บางจาก คอร์ปอเรชั่น"", ""pub_date"": ""Thu, 4 Jun 2026 16:10:00 -0700"", ""traffic"": ""100+"", ""source_url"": ""https://www.newswit.com/th/ies01wrge2o3hfqjw0i7lnrsvag2kjx3"", ""source_names"": [""newswit"", ""ThaiPR.NET"", ""LINE TODAY""], ""related_titles"": [""กลุ่มบริษัทบางจาก ร่วมขับเคลื่อน โครงการแสงนำใจไทยทั้งชาติ เดิน วิ่ง ปั่น ป้องกันอัมพาต ครั้งที่ 12 เฉลิมพระเกียรติ"", ""กลุ่มบริษัทบางจาก ร่วมขับเคลื่อน โครงการแสงนำใจไทยทั้งชาติ เดิน วิ่ง ปั่น ป้องกันอัมพาต ครั้งที่ 12 เฉลิมพระเกียรติ"", ""อัปเดตราคาน้ำมันล่าสุด 5 มิ.ย. สำรวจราคาเบนซิน-ดีเซล | The Better""], ""engagement"": {}, ""demand_window"": ""4-48h"", ""observer_agent"": ""social_media_scanner_google_trends"", ""virality_evidence"": ""Google Trends RSS geo=TH rank=7 approx_traffic=100+"", ""report_label"": ""TH #7""}",social_media_scanner_google_trends
obs-gt-th-สภาพอากาศวันนี้-24bb778a-20260605181010,gt-th-สภาพอากาศวันนี้-24bb778a,2026-06-05T18:10:10+07:00,,,,,,8,8,200+,200+,unknown,source trend: สภาพอากาศวันนี้,"{""platform"": ""google_trends"", ""source_type"": ""social_search_trend"", ""geo"": ""TH"", ""rank"": 8, ""title"": ""สภาพอากาศวันนี้"", ""pub_date"": ""Thu, 4 Jun 2026 16:00:00 -0700"", ""traffic"": ""200+"", ""source_url"": ""https://www.hatyaifocus.com/news-detail/31039/"", ""source_names"": [""HATYAI FOCUS"", ""LINE TODAY"", ""ผู้จัดการออนไลน์""], ""related_titles"": [""หาดใหญ่ | หาดใหญ่เช้านี้ 24 องศา กรมอุตุฯ เตือนยังคงมีฝนฟ้าคะนองครอบคลุม ร้อยละ 60 % ของบางพื้นที่"", ""มรสุมพาดผ่านฝนตกหนักถึงหนักมากบางพื้นที่ ร้อยละ 70 | The Better"", ""พบกลุ่มฝนเล็กน้อยถึงปานกลางที่ จ.ปทุมธานี""], ""engagement"": {}, ""demand_window"": ""4-48h"", ""observer_agent"": ""social_media_scanner_google_trends"", ""virality_evidence"": ""Google Trends RSS geo=TH rank=8 approx_traffic=200+"", ""report_label"": ""TH #8""}",social_media_scanner_google_trends
obs-gt-th-lpga-3752fbe7-20260605181010,gt-th-lpga-3752fbe7,2026-06-05T18:10:10+07:00,,,,,,9,9,200+,200+,unknown,source trend: lpga,"{""platform"": ""google_trends"", ""source_type"": ""social_search_trend"", ""geo"": ""TH"", ""rank"": 9, ""title"": ""lpga"", ""pub_date"": ""Thu, 4 Jun 2026 15:40:00 -0700"", ""traffic"": ""200+"", ""source_url"": ""https://sports.yahoo.com/articles/nobody-does-wear-marks-lpga-154752074.html"", ""source_names"": [""Yahoo Sports"", ""Siamsport"", ""เดลินิวส์""], ""related_titles"": [""Nobody Does Wear Marks Like LPGA Tour Players"", ""สรุปผลกอล์ฟ LPGA: โปรแพตตี้ ปภังกร รั้งที่ 8 ร่วม \""จีโน่\""+2 เปิดฉากยูเอส วีเมนส์ โอเพ่น"", ""\""โปรแพตตี\"" รั้งที่ 8 สวิงเมเจอร์-\""โปรจีโน่\"" เครื่องยังไม่ร้อน""], ""engagement"": {}, ""demand_window"": ""4-48h"", ""observer_agent"": ""social_media_scanner_google_trends"", ""virality_evidence"": ""Google Trends RSS geo=TH rank=9 approx_traffic=200+"", ""report_label"": ""TH #9""}",social_media_scanner_google_trends
obs-gt-th-หวยพัฒนา-85ee42cc-20260605181010,gt-th-หวยพัฒนา-85ee42cc,2026-06-05T18:10:10+07:00,,,,,,10,10,1000+,1000+,unknown,source trend: หวยพัฒนา,"{""platform"": ""google_trends"", ""source_type"": ""social_search_trend"", ""geo"": ""TH"", ""rank"": 10, ""title"": ""หวยพัฒนา"", ""pub_date"": ""Thu, 4 Jun 2026 15:00:00 -0700"", ""traffic"": ""1000+"", ""source_url"": ""https://www.sanook.com/news/9892694/"", ""source_names"": [""Sanook"", ""LINE TODAY"", ""komchadluek""], ""related_titles"": [""หวยลาววันนี้ 5 มิถุนายน 2569 ผลหวยลาววันนี้ ตรวจผลหวยลาวพัฒนา"", ""หวยลาววันนี้ งวดประจำวันที่ 5 มิถุนายน 2569 ผลหวยพัฒนา ตรวจรางวัล ล่าสุด หวยลาว ออกอะไร | Khaosod"", ""สถิติหวยลาววันพฤหัสบดี 04/06/69 หวยลาววันนี้ งวด 4 มิถุนายน 2569""], ""engagement"": {}, ""demand_window"": ""4-48h"", ""observer_agent"": ""social_media_scanner_google_trends"", ""virality_evidence"": ""Google Trends RSS geo=TH rank=10 approx_traffic=1000+"", ""report_label"": ""TH #10""}",social_media_scanner_google_trends
obs-gt-us-melanie-hyer-doral-5dc14684-20260605181010,gt-us-melanie-hyer-doral-5dc14684,2026-06-05T18:10:10+07:00,,,,,,1,1,200+,200+,unknown,source trend: melanie hyer doral,"{""platform"": ""google_trends"", ""source_type"": ""social_search_trend"", ""geo"": ""US"", ""rank"": 1, ""title"": ""melanie hyer doral"", ""pub_date"": ""Fri, 5 Jun 2026 03:50:00 -0700"", ""traffic"": ""200+"", ""source_url"": ""https://www.nbcmiami.com/news/local/doral-isles-murder-suicide-family/3817093/"", ""source_names"": [""NBC 6 South Florida"", ""People.com"", ""New York Post""], ""related_titles"": [""Father killed daughters and prominent realtor before killing himself, officials say"", ""Fla. Realtor and Two Daughters Killed by Her Ex-Husband in Apparent Murder-Suicide"", ""Florida dad killed daughters and prominent realtor before killing himself, officials confirm""], ""engagement"": {}, ""demand_window"": ""24-72h"", ""observer_agent"": ""social_media_scanner_google_trends"", ""virality_evidence"": ""Google Trends RSS geo=US rank=1 approx_traffic=200+"", ""report_label"": ""US #1""}",social_media_scanner_google_trends
obs-gt-us-england-vs-new-zealand-b972350b-20260605181010,gt-us-england-vs-new-zealand-b972350b,2026-06-05T18:10:10+07:00,,,,,,2,2,200+,200+,unknown,source trend: england vs new zealand,"{""platform"": ""google_trends"", ""source_type"": ""social_search_trend"", ""geo"": ""US"", ""rank"": 2, ""title"": ""england vs new zealand"", ""pub_date"": ""Fri, 5 Jun 2026 03:50:00 -0700"", ""traffic"": ""200+"", ""source_url"": ""https://www.bbc.com/sport/cricket/articles/cevpvx108l9o"", ""source_names"": [""BBC"", ""BBC"", ""Sky Sports""], ""related_titles"": [""England vs New Zealand: Ollie Robinson's road to redemption has perfect start at Lord's"", ""England vs New Zealand LIVE: First Test, day two, Lord's - cricket score, radio & video highlights"", ""Score summary - England vs New Zealand, first Test, Lord's""], ""engagement"": {}, ""demand_window"": ""24-72h"", ""observer_agent"": ""social_media_scanner_google_trends"", ""virality_evidence"": ""Google Trends RSS geo=US rank=2 approx_traffic=200+"", ""report_label"": ""US #2""}",social_media_scanner_google_trends
obs-gt-us-taylah-preston-bdfc6139-20260605181010,gt-us-taylah-preston-bdfc6139,2026-06-05T18:10:10+07:00,,,,,,3,3,100+,100+,unknown,source trend: taylah preston,"{""platform"": ""google_trends"", ""source_type"": ""social_search_trend"", ""geo"": ""US"", ""rank"": 3, ""title"": ""taylah preston"", ""pub_date"": ""Fri, 5 Jun 2026 03:50:00 -0700"", ""traffic"": ""100+"", ""source_url"": ""https://www.sportytrader.com/us/picks/taylah-preston-ashlyn-krueger-353188/"", ""source_names"": [""SportyTrader""], ""related_titles"": [""Taylah Preston vs Ashlyn Krueger Prediction & Picks - WTA 125K Birmingham, Great Britain Women Singles""], ""engagement"": {}, ""demand_window"": ""24-72h"", ""observer_agent"": ""social_media_scanner_google_trends"", ""virality_evidence"": ""Google Trends RSS geo=US rank=3 approx_traffic=100+"", ""report_label"": ""US #3""}",social_media_scanner_google_trends
obs-gt-us-sharon-stone-ex-husband-43e23940-20260605181010,gt-us-sharon-stone-ex-husband-43e23940,2026-06-05T18:10:10+07:00,,,,,,4,4,100+,100+,unknown,source trend: sharon stone ex husband,"{""platform"": ""google_trends"", ""source_type"": ""social_search_trend"", ""geo"": ""US"", ""rank"": 4, ""title"": ""sharon stone ex husband"", ""pub_date"": ""Fri, 5 Jun 2026 03:40:00 -0700"", ""traffic"": ""100+"", ""source_url"": ""https://www.yahoo.com/entertainment/celebrity/articles/sharon-stone-says-marriage-ended-165956982.html"", ""source_names"": [""Yahoo"", ""BuzzFeed"", ""InStyle""], ""related_titles"": [""Sharon Stone says marriage ended when husband walked out over her decision to get a mastectomy"", ""Sharon Stone's Husband Stormed Out Over Her Mastectomy Decision, And Women Everywhere Share Her Pain"", ""Sharon Stone Reveals That She Was Misdiagnosed With Breast Cancer and Got Unnecessary Surgery""], ""engagement"": {}, ""demand_window"": ""24-72h"", ""observer_agent"": ""social_media_scanner_google_trends"", ""virality_evidence"": ""Google Trends RSS geo=US rank=4 approx_traffic=100+"", ""report_label"": ""US #4""}",social_media_scanner_google_trends
obs-gt-us-peco-280bb3fd-20260605181010,gt-us-peco-280bb3fd,2026-06-05T18:10:10+07:00,,,,,,5,5,100+,100+,unknown,source trend: peco,"{""platform"": ""google_trends"", ""source_type"": ""social_search_trend"", ""geo"": ""US"", ""rank"": 5, ""title"": ""peco"", ""pub_date"": ""Fri, 5 Jun 2026 03:40:00 -0700"", ""traffic"": ""100+"", ""source_url"": ""https://www.wtae.com/article/energy-costs-spike-pennsylvania/71463180"", ""source_names"": [""WTAE"", ""AOL.com"", ""Franklin County Free Press""], ""related_titles"": [""Residents, businesses voice concern as energy costs spike throughout Pennsylvania"", ""Electric rates expected to change across PA"", ""Williams, Topper, House Republicans Push Ratepayer Protection Plan as Electricity Prices Climb""], ""engagement"": {}, ""demand_window"": ""24-72h"", ""observer_agent"": ""social_media_scanner_google_trends"", ""virality_evidence"": ""Google Trends RSS geo=US rank=5 approx_traffic=100+"", ""report_label"": ""US #5""}",social_media_scanner_google_trends
obs-gt-us-facebook-user-privacy-settlement-08e94a7a-20260605181010,gt-us-facebook-user-privacy-settlement-08e94a7a,2026-06-05T18:10:10+07:00,,,,,,6,6,500+,500+,unknown,source trend: facebook user privacy settlement,"{""platform"": ""google_trends"", ""source_type"": ""social_search_trend"", ""geo"": ""US"", ""rank"": 6, ""title"": ""facebook user privacy settlement"", ""pub_date"": ""Fri, 5 Jun 2026 03:30:00 -0700"", ""traffic"": ""500+"", ""source_url"": ""https://www.nbcchicago.com/news/local/did-you-get-an-email-some-users-may-get-a-second-facebook-settlement-check-heres-why/3944248/"", ""source_names"": [""NBC 5 Chicago"", ""The Hill"", ""شبكة تواصل الإخبارية""], ""related_titles"": [""Did you get an email? Some users may get a second Facebook settlement check"", ""Bonus payments announced in $725M Facebook privacy settlement. Here’s how much you’ll get"", ""Second Facebook privacy settlement checks start June 9 — Facebook User Privacy Settlement""], ""engagement"": {}, ""demand_window"": ""24-72h"", ""observer_agent"": ""social_media_scanner_google_trends"", ""virality_evidence"": ""Google Trends RSS geo=US rank=6 approx_traffic=500+"", ""report_label"": ""US #6""}",social_media_scanner_google_trends
obs-gt-us-turks-and-caicos-b77218e6-20260605181010,gt-us-turks-and-caicos-b77218e6,2026-06-05T18:10:10+07:00,,,,,,7,7,1000+,1000+,unknown,source trend: turks and caicos,"{""platform"": ""google_trends"", ""source_type"": ""social_search_trend"", ""geo"": ""US"", ""rank"": 7, ""title"": ""turks and caicos"", ""pub_date"": ""Fri, 5 Jun 2026 03:30:00 -0700"", ""traffic"": ""1000+"", ""source_url"": ""https://www.foxnews.com/us/overcrowded-migrant-vessel-240-people-board-intercepted-near-turks-caicos"", ""source_names"": [""Fox News"", ""United States Coast Guard News (.mil)"", ""WPEC""], ""related_titles"": [""Overcrowded migrant vessel with 240 people on board intercepted near Turks and Caicos"", ""Coast Guard, CBP AMO, partner agencies interdict 240 aliens near Turks and Caicos Islands"", ""WATCH: Overcrowded boat carrying 240 Haitian migrants interdicted near Turks and Caicos""], ""engagement"": {}, ""demand_window"": ""24-72h"", ""observer_agent"": ""social_media_scanner_google_trends"", ""virality_evidence"": ""Google Trends RSS geo=US rank=7 approx_traffic=1000+"", ""report_label"": ""US #7""}",social_media_scanner_google_trends
